capacity	code	dest	dest_idx	dest_name	diameter	efficiency	heat_para	idx	is_valve	length	lower_capacity	lower_pressure_warning	lower_temp_warning	max_pressure	name	ori	ori_idx	ori_name	resistance_para	roughness	sub_division	temp	thickness	unit_operation_cost	unit_price	upper_capacity	upper_pressure_warning	upper_temp_warning	valve_end	('max_pressure',)
4285.71	3779318281765126145	3779318279961575424	472	A00002653	982.0	100.0	1.4	147		32.3	-4285.714286	4.0	5.0	10.0	GDGN0546	3779318279969964032	473	A00000831	1.0	0.01	1.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
4285.71	3779318281769320448	3779318279990935552	476	A00000137	982.0	100.0	1.4	148		15.8	-4285.714286	4.0	5.0	10.0	GDGN0547	3779318279961575424	472	A00002653	1.0	0.01	1.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
4285.71	3779318281773514752	3779318279999324160	477	A00002666	982.0	100.0	1.4	149		32.4	-4285.714286	4.0	5.0	10.0	GDGN0548	3779318279990935552	476	A00000137	1.0	0.01	1.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
4285.71	3779318281773514753	3779318280003518464	478	A00000139	982.0	100.0	1.4	150		62.7	-4285.714286	4.0	5.0	10.0	GDGN0549	3779318279999324160	477	A00002666	1.0	0.01	0.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
4285.71	3779318281777709056	3779318279982546944	475	A00002660	982.0	100.0	1.4	151		65.0	-4285.714286	4.0	5.0	10.0	GDGN0550	3779318280003518464	478	A00000139	1.0	0.01	0.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
4285.71	3779318281781903360	3779318280024489984	481	A00000141	982.0	100.0	1.4	152		22.2	-4285.714286	4.0	5.0	10.0	GDGN0551	3779318279982546944	475	A00002660	1.0	0.01	0.0	10.0	17.0	1.4903	3.5688	4285.714286	9.85	50.0
142.85	3779318281794486272	3779318279978352640	474	A00000167	259.0	100.0	1.35	157	A00003065	23.2	-142.85714299999998	2.5	-10.0	6.3	GDGN0584	3779318279982546944	475	A00002660	1.0	0.01	0.0	10.0	7.0	1.4903	3.5688	142.85714299999998	6.0	50.0	0.0
2857.14	3779318281828040705	3779318277306580992	80	A00001747	970.2	100.0	1.4	169	A00003066	1.0	-2857.142857	4.0	5.0	10.0	GDGN0636	3779318277285609472	78	A00000816	1.0	0.01	0.0	10.0	22.9	0.6813	2.189	2857.142857	9.85	50.0	0.0
8571.42	3779318282088087552	3779318279315652608	377	A00002435	1164.0	100.0	1.11	256		122.5	-8571.428570999999	4.0	5.0	10.0	GDGN0294	3779318277285609472	78	A00000816	1.0	0.01	0.0	12.2	27.5	0.6813	2.189	8571.428570999999	11.85	50.0
8571.42	3779318282092281856	3779318279324041216	378	A00002439	1164.0	100.0	1.11	257		93.5	-8571.428570999999	4.0	5.0	10.0	GDGN0295	3779318279315652608	377	A00002435	1.0	0.01	0.0	12.2	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
